bootstrap_iteration,metric,value
152,brier,0.1793096928834019
152,sensitivity,0.6840810589199953
152,specificity,0.7865351131746953
153,auroc,0.8009478779337876
153,auprc,0.7862294457559196
153,accuracy,0.7337336753731343
153,brier,0.1806103899262638
153,sensitivity,0.6805736636245111
153,specificity,0.785197934595525
154,auroc,0.8088145780682701
154,auprc,0.7921042862175817
154,accuracy,0.7413712686567164
154,brier,0.17734971486591117
154,sensitivity,0.6953860640301318
154,specificity,0.7865064695009242
155,auroc,0.804931327057913
155,auprc,0.7885350836143327
155,accuracy,0.7354244402985075
155,brier,0.1790774562326858
155,sensitivity,0.6898458642193199
155,specificity,0.7801918409800069
156,auroc,0.8012001817702822
156,auprc,0.793761730146245
156,accuracy,0.734200093283582
156,brier,0.18063787522344962
156,sensitivity,0.6822527985074627
156,specificity,0.7861473880597015
157,auroc,0.8049261962574186
157,auprc,0.7961802260805365
157,accuracy,0.7377565298507462
157,brier,0.17904254059304653
157,sensitivity,0.6875944657597953
157,specificity,0.7882119050403461
158,auroc,0.8092496415222568
158,auprc,0.8007641567801521
158,accuracy,0.7370569029850746
158,brier,0.17730131515646888
158,sensitivity,0.6909474177304133
158,specificity,0.7827702310460931
159,auroc,0.8035585135947079
159,auprc,0.7906982963158377
159,accuracy,0.7369402985074627
159,brier,0.1795473528542574
159,sensitivity,0.6854261929886271
159,specificity,0.7878928447176157
160,auroc,0.807482265233151
160,auprc,0.7948278792259551
160,accuracy,0.7400886194029851
160,brier,0.1772718586693167
160,sensitivity,0.6951859191047908
160,specificity,0.7850227458299311
161,auroc,0.8025009762533843
161,auprc,0.7938124040475363
161,accuracy,0.734316697761194
161,brier,0.17976675536965753
161,sensitivity,0.6833723653395785
161,specificity,0.784835113794705
162,auroc,0.8070411071656315
162,auprc,0.7942393654088898
162,accuracy,0.7361240671641791
162,brier,0.1782062496195731
162,sensitivity,0.6836337928596677
162,specificity,0.787536064627813
163,auroc,0.8035783501792947
163,auprc,0.782311875831013
163,accuracy,0.7367653917910447
163,brier,0.17947590041370876
163,sensitivity,0.6868411702001658
163,specificity,0.7851647720748651
164,auroc,0.7995541619361698
164,auprc,0.7810016379592046
164,accuracy,0.7332089552238806
164,brier,0.1813867468124321
164,sensitivity,0.6801946125548831
164,specificity,0.7844126074498567
165,auroc,0.8015284495729342
165,auprc,0.7858109254200634
165,accuracy,0.7362406716417911
165,brier,0.1800732047672554
165,sensitivity,0.6853427895981088
165,specificity,0.7857800276115968
166,auroc,0.8082451541231006
166,auprc,0.7923877024316467
166,accuracy,0.7399720149253731
166,brier,0.17787001015460793
166,sensitivity,0.6924079118796637
166,specificity,0.7860833620392698
167,auroc,0.7978659163619743
167,auprc,0.7838937002799393
167,accuracy,0.7318680037313433
167,brier,0.18223353016667576
167,sensitivity,0.6804761904761905
167,specificity,0.7811928702010968
168,auroc,0.8096913680318081
168,auprc,0.7980992224100847
168,accuracy,0.7388642723880597
168,brier,0.1768471541849594
168,sensitivity,0.6899160657288096
168,specificity,0.7864948809386862
169,auroc,0.8051601351511297
169,auprc,0.7876447952978771
169,accuracy,0.7348414179104478
169,brier,0.17883866369405055
169,sensitivity,0.686614357653121
169,specificity,0.7826541274817137
170,auroc,0.80262700213345
170,auprc,0.7814597435154083
170,accuracy,0.7350746268656716
170,brier,0.18005650669867546
170,sensitivity,0.6915209894161019
170,specificity,0.7769644286858058
171,auroc,0.808111814011966
171,auprc,0.7905534759472945
171,accuracy,0.7393306902985075
171,brier,0.17764716637398423
171,sensitivity,0.6869347929557353
171,specificity,0.7896662094192959
172,auroc,0.8084338528617538
172,auprc,0.7956816320047824
172,accuracy,0.7407882462686567
172,brier,0.17736582353995867
172,sensitivity,0.6924976481655691
172,specificity,0.7882747456059205
173,auroc,0.8036967262559259
173,auprc,0.7866263501554032
173,accuracy,0.7367070895522388
173,brier,0.17978026572365688
173,sensitivity,0.6859795510635798
173,specificity,0.7866481545759574
174,auroc,0.7973472276311488
174,auprc,0.783348987250721
174,accuracy,0.730585354477612
174,brier,0.18255321144920922
174,sensitivity,0.6793561273645871
174,specificity,0.781043860664275
175,auroc,0.8063052159294055
175,auprc,0.7871213626491598
175,accuracy,0.7395055970149254
175,brier,0.17812347246374502
175,sensitivity,0.694156848744496
175,specificity,0.7830609212481426
176,auroc,0.8065427442593935
176,auprc,0.7972896595072945
176,accuracy,0.7399720149253731
176,brier,0.1779976272879384
176,sensitivity,0.6923166881066541
176,specificity,0.7873503081037089
177,auroc,0.8042141008217876
177,auprc,0.7868132863347356
177,accuracy,0.7375233208955224
177,brier,0.17917562013764152
177,sensitivity,0.6866549088771311
177,specificity,0.7875563779345438
178,auroc,0.8079868693573151
178,auprc,0.7909333830981129
178,accuracy,0.7395638992537313
178,brier,0.17755092230132322
178,sensitivity,0.691618531180007
178,specificity,0.7864805629253663
179,auroc,0.8095408694732119
179,auprc,0.7970877856455978
179,accuracy,0.7395055970149254
179,brier,0.17714272829994873
179,sensitivity,0.6886915334517466
179,specificity,0.7887906282301597
180,auroc,0.7986463599009875
180,auprc,0.7882837682550166
180,accuracy,0.7284864738805971
180,brier,0.18225884637335868
180,sensitivity,0.6831613508442776
180,specificity,0.7733070500927643
181,auroc,0.8017337852782089
181,auprc,0.7836213539032062
181,accuracy,0.7339085820895522
181,brier,0.18052751212919502
181,sensitivity,0.6896673743807502
181,specificity,0.7771501037583584
182,auroc,0.8032325070061719
182,auprc,0.7858981925958435
182,accuracy,0.7348414179104478
182,brier,0.17965123481763723
182,sensitivity,0.6871324394260174
182,specificity,0.7817341040462428
183,auroc,0.8027828776745702
183,auprc,0.784122398401906
183,accuracy,0.7373484141791045
183,brier,0.1795279176728848
183,sensitivity,0.6911187730353109
183,specificity,0.7818327422491705
184,auroc,0.8032618673732583
184,auprc,0.787219557234715
184,accuracy,0.7339085820895522
184,brier,0.17979331073785174
184,sensitivity,0.6885245901639344
184,specificity,0.7782774126599793
185,auroc,0.8038467855940321
185,auprc,0.7898781298782922
185,accuracy,0.7367653917910447
185,brier,0.17951341587740255
185,sensitivity,0.684304187922648
185,specificity,0.7874584431961481
186,auroc,0.8029529459349884
186,auprc,0.7827139543920543
186,accuracy,0.7360657649253731
186,brier,0.1797551464234002
186,sensitivity,0.6884083658277207
186,specificity,0.7824835999539648
187,auroc,0.7987632510515845
187,auprc,0.7848479781322495
187,accuracy,0.7321012126865671
187,brier,0.18146636981174455
187,sensitivity,0.6850887573964497
187,specificity,0.7777522408641692
188,auroc,0.801066774667219
188,auprc,0.7864547733433176
188,accuracy,0.7330340485074627
188,brier,0.18050781896637344
188,sensitivity,0.6854744695733271
188,specificity,0.7806158152554233
189,auroc,0.8071405943080066
189,auprc,0.7893067596053462
189,accuracy,0.7359491604477612
189,brier,0.1781700591153776
189,sensitivity,0.6878585086042065
189,specificity,0.7817622950819673
190,auroc,0.805256902839569
190,auprc,0.7944881255212659
190,accuracy,0.7329174440298507
190,brier,0.17928699866240164
190,sensitivity,0.6889436041739946
190,specificity,0.7764119216050098
191,auroc,0.8044383191133561
191,auprc,0.7907327156769567
191,accuracy,0.7353078358208955
191,brier,0.1791033421875895
191,sensitivity,0.686091777751563
191,specificity,0.7834005763688761
192,auroc,0.8056474584955162
192,auprc,0.791006679741163
192,accuracy,0.7351912313432836
192,brier,0.17869266080346366
192,sensitivity,0.6828547796289732
192,specificity,0.7861664173092415
193,auroc,0.803537500475126
193,auprc,0.7879198895438546
193,accuracy,0.7324510261194029
193,brier,0.17935194767589385
193,sensitivity,0.680307510348906
193,specificity,0.7831436127400253
194,auroc,0.804016587032309
194,auprc,0.7857816012767939
194,accuracy,0.7352495335820896
194,brier,0.1791669097711241
194,sensitivity,0.6836164904360224
194,specificity,0.7850028620492272
195,auroc,0.8105480542962795
195,auprc,0.7971550999411663
195,accuracy,0.7390391791044776
195,brier,0.17647067532254676
195,sensitivity,0.6859338061465721
195,specificity,0.7907271053842614
196,auroc,0.8048018826781225
196,auprc,0.7855244942015118
196,accuracy,0.7374067164179104
196,brier,0.17885826460703225
196,sensitivity,0.6884619973750149
196,specificity,0.7841751225629917
197,auroc,0.8052441850959913
197,auprc,0.7911703202260255
197,accuracy,0.7348997201492538
197,brier,0.17870470770242305
197,sensitivity,0.687368174361378
197,specificity,0.7819679740078904
198,auroc,0.805643029623719
198,auprc,0.792940439220692
198,accuracy,0.7376399253731343
198,brier,0.17862846191483078
198,sensitivity,0.6881582026679148
198,specificity,0.78677666744132
199,auroc,0.8017362080442064
199,auprc,0.7980734517936987
199,accuracy,0.7349580223880597
199,brier,0.180334388234041
199,sensitivity,0.6832984414980228
199,specificity,0.786883329436521
200,auroc,0.8008393930300133
200,auprc,0.7783839759630371
200,accuracy,0.7340251865671642
200,brier,0.1806470195669947
200,sensitivity,0.6868505911859548
200,specificity,0.7790181114022098
201,auroc,0.8052289441477631
201,auprc,0.7928410642923454
201,accuracy,0.7355993470149254
201,brier,0.17887165661471405
201,sensitivity,0.6831522995146753
201,specificity,0.789009178630266
202,auroc,0.7979703040004038
202,auprc,0.785384716393761
202,accuracy,0.730585354477612
202,brier,0.18217209741269916
202,sensitivity,0.6793821670957173
202,specificity,0.7814315593771787
203,auroc,0.8002415842565977
203,auprc,0.7859880531221947
203,accuracy,0.7365321828358209
203,brier,0.18085910784833262
203,sensitivity,0.6914805624483044
203,specificity,0.7804120151916216
204,auroc,0.8096344646066622
204,auprc,0.7916146727934383
204,accuracy,0.7370569029850746
204,brier,0.17695799966558504
204,sensitivity,0.6838701951862053
204,specificity,0.7875241449835246
205,auroc,0.8030440975205144
205,auprc,0.7922102173694053
205,accuracy,0.7323927238805971
205,brier,0.1800530452589186
205,sensitivity,0.6830780025727985
205,specificity,0.7814207650273224
206,auroc,0.8083441357499914
206,auprc,0.7924547764013509
206,accuracy,0.7368236940298507
206,brier,0.17762764021623936
206,sensitivity,0.6906688883599144
206,specificity,0.7811428571428571
207,auroc,0.796288014165331
207,auprc,0.7854998696748237
207,accuracy,0.7297108208955224
207,brier,0.18282528541818296
207,sensitivity,0.6815844823556906
207,specificity,0.777635559692809
208,auroc,0.805872231975055
208,auprc,0.7967451224662527
208,accuracy,0.7396805037313433
208,brier,0.17833461180413843
208,sensitivity,0.6894767783656672
208,specificity,0.7890597895223777
209,auroc,0.8010954383272749
209,auprc,0.7872865716585693
209,accuracy,0.7339085820895522
209,brier,0.18111930953558208
209,sensitivity,0.6884727911059099
209,specificity,0.7790170791216452
210,auroc,0.8046589058803404
210,auprc,0.7884910911101892
210,accuracy,0.7353661380597015
210,brier,0.17920554007045308
210,sensitivity,0.684036783777411
210,specificity,0.7855824682814302
211,auroc,0.8035987532668551
211,auprc,0.7918968892793947
211,accuracy,0.7353078358208955
211,brier,0.1799651286156163
211,sensitivity,0.689936009307737
211,specificity,0.7808811499357251
212,auroc,0.807586068711071
212,auprc,0.7923256057728792
212,accuracy,0.7386310634328358
212,brier,0.17765049007774414
212,sensitivity,0.692746052475365
212,specificity,0.7829075495474854
213,auroc,0.7989237324327848
213,auprc,0.7837869013365975
213,accuracy,0.7328591417910447
213,brier,0.18150657031516595
213,sensitivity,0.6791203594230314
213,specificity,0.7851391764435243
214,auroc,0.8015162678520034
214,auprc,0.78455614159425
214,accuracy,0.7332089552238806
214,brier,0.18075847541542275
214,sensitivity,0.6863792898705617
214,specificity,0.7783759019585386
215,auroc,0.8028026987617156
215,auprc,0.7842917415801104
215,accuracy,0.7362989738805971
215,brier,0.17986969034586042
215,sensitivity,0.6841917873249466
215,specificity,0.7866147146458858
216,auroc,0.8042049819232415
216,auprc,0.7931539089854769
216,accuracy,0.7359491604477612
216,brier,0.1794045515673029
216,sensitivity,0.6849443468072642
216,specificity,0.7864686085644655
217,auroc,0.8045732160657345
217,auprc,0.7899008471919209
217,accuracy,0.7353078358208955
217,brier,0.17938705896590626
217,sensitivity,0.6906305244549205
217,specificity,0.779046959732318
218,auroc,0.8027896118570171
218,auprc,0.780010733440784
218,accuracy,0.7375233208955224
218,brier,0.1800542424507104
218,sensitivity,0.6861663869575642
218,specificity,0.7861520998864926
219,auroc,0.8109058356979891
219,auprc,0.79777874456339
219,accuracy,0.7417210820895522
219,brier,0.17636485829756565
219,sensitivity,0.6969234382339127
219,specificity,0.7858962482630848
220,auroc,0.8071788448826286
220,auprc,0.7986251420659465
220,accuracy,0.7364155783582089
220,brier,0.17822822533209742
220,sensitivity,0.6914673413063478
220,specificity,0.782639545884579
221,auroc,0.8045021551500194
221,auprc,0.7853203070577668
221,accuracy,0.7352495335820896
221,brier,0.17913880133310486
221,sensitivity,0.6943982910040352
221,specificity,0.774696309878524
222,auroc,0.806693191500477
222,auprc,0.7978897993554745
222,accuracy,0.7350163246268657
222,brier,0.17838732570600413
222,sensitivity,0.6861545700505823
222,specificity,0.7830308634839903
223,auroc,0.8021367897029554
223,auprc,0.7882460000494833
223,accuracy,0.7347248134328358
223,brier,0.17956429922870465
223,sensitivity,0.6817168992611704
223,specificity,0.7871304347826087
224,auroc,0.8051531402547527
224,auprc,0.7930359280423607
224,accuracy,0.7379314365671642
224,brier,0.17855382331027633
224,sensitivity,0.6937157514282383
224,specificity,0.7821574344023323
225,auroc,0.8046760134612966
225,auprc,0.7990695985923713
225,accuracy,0.7328008395522388
225,brier,0.17944909584972346
225,sensitivity,0.6788106710541779
225,specificity,0.7859539511743607
226,auroc,0.8033129726227315
226,auprc,0.7945748992633231
226,accuracy,0.7330340485074627
226,brier,0.17994367710748804
226,sensitivity,0.6877111240535818
226,specificity,0.7784522003034902
227,auroc,0.8024209131382763
227,auprc,0.7858456734868788
227,accuracy,0.7337919776119403
227,brier,0.18005623125165093
227,sensitivity,0.6803317535545024
227,specificity,0.7855831037649219
228,auroc,0.804668886938009
228,auprc,0.792509792885268
228,accuracy,0.7353078358208955
228,brier,0.17872931813919676
228,sensitivity,0.685101847465656
228,specificity,0.7839917317409278
229,auroc,0.8064503304227588
229,auprc,0.7960729165788742
229,accuracy,0.7392723880597015
229,brier,0.1783713289702718
229,sensitivity,0.6916550441655044
229,specificity,0.7872016846045858
230,auroc,0.8041137604394739
230,auprc,0.7824748168454516
230,accuracy,0.7399137126865671
230,brier,0.17883742045857998
230,sensitivity,0.6890221955608878
230,specificity,0.7880231371214699
231,auroc,0.8083771311652717
231,auprc,0.7932870761832204
231,accuracy,0.7410214552238806
231,brier,0.1774720556618387
231,sensitivity,0.6931042598258413
231,specificity,0.7880748786688236
232,auroc,0.806356298969486
232,auprc,0.7931230064620529
232,accuracy,0.7415461753731343
232,brier,0.17840949612382032
232,sensitivity,0.6897925700222665
232,specificity,0.7927833855435665
233,auroc,0.8026068901452821
233,auprc,0.7852095096810431
233,accuracy,0.7362989738805971
233,brier,0.18004097380356554
233,sensitivity,0.6828865005314751
233,specificity,0.7883707541738629
234,auroc,0.7983337601559595
234,auprc,0.7879750638537584
234,accuracy,0.7312849813432836
234,brier,0.18182889465637947
234,sensitivity,0.6814728229105786
234,specificity,0.78085378620449
235,auroc,0.8046080145242775
235,auprc,0.7940044663545114
235,accuracy,0.7359491604477612
235,brier,0.17897137734347116
235,sensitivity,0.6839080459770115
235,specificity,0.78738696962671
236,auroc,0.8071444670603924
236,auprc,0.7860991906765331
236,accuracy,0.7379897388059702
236,brier,0.17814305503701267
236,sensitivity,0.6813226308853481
236,specificity,0.7917092561044861
237,auroc,0.8040132385490243
237,auprc,0.7909810277024687
237,accuracy,0.7329174440298507
237,brier,0.17955826238523656
237,sensitivity,0.6832261835184102
237,specificity,0.7823659416075375
238,auroc,0.8038807003793274
238,auprc,0.7881383626955281
238,accuracy,0.7339668843283582
238,brier,0.17961050203205822
238,sensitivity,0.6848798869524259
238,specificity,0.7821016166281756
239,auroc,0.8018918076984998
239,auprc,0.7883755374693253
239,accuracy,0.734316697761194
239,brier,0.18034248560626498
239,sensitivity,0.683858082706767
239,specificity,0.7840277777777778
240,auroc,0.8071117299868171
240,auprc,0.7920542756015247
240,accuracy,0.7393889925373134
240,brier,0.17771852917415262
240,sensitivity,0.6926258567714488
240,specificity,0.7849252013808976
241,auroc,0.8089084377349867
241,auprc,0.789231867980688
241,accuracy,0.7406716417910447
